openyear,ry,g_2,g0,g1,g2
2010,-16,5.69466E-05,-5.57057E-06,-1.33167E-05,-8.0464E-05
2010,-15,5.66121E-05,-6.70703E-06,-1.33843E-05,-8.05996E-05
2010,-14,6.03848E-05,-3.72783E-06,-1.13348E-05,-7.79418E-05
2010,-13,7.02105E-05,-1.73961E-06,-6.79641E-06,-7.55276E-05
2010,-12,6.22855E-05,-1.52838E-05,-1.78088E-05,-8.40616E-05
2010,-11,0.000144145,-1.48981E-05,-4.8932E-05,-0.000191196
2010,-10,0.000142519,-1.89052E-05,-3.55648E-05,-0.000198908
2010,-9,0.000261371,-4.78778E-06,-3.81502E-05,-0.000301337
2010,-8,0.000238222,-4.9426E-05,-5.66802E-05,-0.000324618
2010,-7,0.000262184,-1.39319E-05,-6.53699E-05,-0.000315315
2010,-6,0.000251222,-3.95305E-05,-5.6418E-05,-0.000333979
2010,-5,0.00025328,-2.58809E-05,-6.91027E-05,-0.000332576
2010,-4,0.000249954,-3.1428E-05,-6.05992E-05,-0.00034064
2010,-3,0.00026097,-1.78959E-05,-5.22245E-05,-0.000330936
2010,-2,0.000256837,-3.33113E-05,-5.37499E-05,-0.000337321
2010,-1,-0.003022197,-0.002877129,-0.002907571,-0.003063289
2010,0,-6.29691E-06,0.00302833,0.000151539,-1.18668E-06
2010,1,-4.91227E-05,-2.02928E-05,0.003128559,9.1157E-06
2010,2,-0.000152761,4.31908E-05,2.91855E-05,0.000857131
2010,3,-0.000124116,4.81371E-05,8.37862E-05,0.000809512
2010,4,2.35186E-05,0.00015304,0.000189145,0.000876541
2010,5,4.07149E-06,-1.87613E-05,0.000125834,0.00078136
2010,6,-1.4156E-05,-1.0532E-05,-4.23301E-05,0.000693984
2010,7,6.03573E-05,6.45796E-05,3.96511E-05,0.000653559
2010,8,0.000117967,4.24463E-05,9.5562E-05,0.000601924
2010,9,0.00036615,0.000204749,0.000231846,0.000726123
2010,10,8.58756E-05,-0.000298875,-0.000110776,0.000347052
2010,11,2.96196E-05,-6.96521E-05,-0.000401146,0.000194049
2011,-18,0.003948523,-0.000438479,-0.000999225,-0.005592804
2011,-17,0.004197516,-0.000385699,-0.000954748,-0.005593816
2011,-16,0.004169751,-0.000480025,-0.000960357,-0.005605077
2011,-15,0.004482892,-0.000232752,-0.000790253,-0.005384473
2011,-14,0.005586148,-7.3956E-05,-0.000440637,-0.005476682
2011,-13,0.004896676,-0.001252304,-0.001398716,-0.006219136
2011,-12,0.005066542,-0.000496473,-0.001833218,-0.006316804
2011,-11,0.004995829,-0.00067078,-0.001251746,-0.006652275
2011,-10,0.005929237,6.31821E-05,-0.000699871,-0.006138409
2011,-9,0.005257899,-0.001231327,-0.001237243,-0.006813558
2011,-8,0.005952793,-0.000201999,-0.001489243,-0.006543777
2011,-7,0.005634903,-0.000944358,-0.001229637,-0.007085016
2011,-6,0.005694578,-0.000548519,-0.001597496,-0.00704433
2011,-5,0.005598125,-0.000709384,-0.001350893,-0.007278202
2011,-4,0.005917604,-0.000316955,-0.001108027,-0.006996769
2011,-3,0.005797732,-0.000763999,-0.001152264,-0.007181947
2011,-2,0.005817887,-0.000627361,-0.001479882,-0.007204717
2011,-1,-0.084440496,-0.079081975,-0.079613846,-0.082371629
2011,0,-0.002900942,0.082304165,0.003202883,0.000793145
2011,1,-0.002677718,0.000931934,0.086590455,0.002463947
2011,2,-0.00524989,0.001598002,0.002836282,0.026076211
2011,3,-0.000968495,0.004640174,0.005891697,0.028020061
2011,4,-0.001532462,-0.000342049,0.004055663,0.025259798
2011,5,-0.002061061,-0.000103401,-0.000821091,0.022725896
2011,6,9.98249E-05,0.002074836,0.001556366,0.021553582
2011,7,0.001770515,0.001432972,0.003177782,0.020056176
2011,8,0.008967801,0.006139746,0.00713003,0.023657934
2011,9,0.000839856,-0.008465336,-0.002806018,0.012664874
2011,10,-0.000791568,-0.001817882,-0.011226746,0.008227796
2012,-19,0.00229049,-0.000562138,-0.000561463,-0.003011426
2012,-18,0.002458485,-0.000526527,-0.000531455,-0.003012108
2012,-17,0.002412513,-0.000267291,-0.000536627,-0.002995434
2012,-16,0.002620016,-0.000103435,-0.000423908,-0.002849251
2012,-15,0.003224964,5.43171E-06,-0.00017896,-0.002774459
2012,-14,0.002781166,-0.000753045,-0.000795654,-0.003252359
2012,-13,0.002890505,-0.000266533,-0.001075334,-0.003315227
2012,-12,0.002844988,-0.000378731,-0.000701053,-0.003531162
2012,-11,0.003445803,9.37045E-05,-0.000345823,-0.003200398
2012,-10,0.003013677,-0.000739543,-0.000691718,-0.003634976
2012,-9,0.003549019,-8.10436E-05,-0.000874666,-0.003552766
2012,-8,0.003340746,-0.000567417,-0.000704579,-0.00390737
2012,-7,0.003379844,-0.000308074,-0.00094559,-0.003880714
2012,-6,0.00331665,-0.000413469,-0.000784023,-0.004033941
2012,-5,0.003525964,-0.00015636,-0.000624904,-0.003849553
2012,-4,0.003447427,-0.000449251,-0.000653887,-0.003970877
2012,-3,0.003460632,-0.000359729,-0.000868533,-0.003985795
2012,-2,0.00664068,0.002361029,0.001948208,-0.001454607
2012,-1,-0.056373761,-0.055508251,-0.053106865,-0.054394579
2012,0,-0.002043503,0.055482616,-0.000780144,0.001039865
2012,1,-0.001561188,0.000755856,0.057870135,0.001444077
2012,2,-0.000985619,0.003091414,0.003961122,0.019092508
2012,3,-0.001355114,-0.000172801,0.002758204,0.017284059
2012,4,-0.001701437,-1.64451E-05,-0.000436911,0.015623917
2012,5,-0.000285684,0.001410676,0.001120733,0.014855849
2012,6,0.000808905,0.000990144,0.00218304,0.01387479
2012,7,0.005524369,0.004073893,0.004772444,0.016234563
2012,8,0.000199164,-0.005494954,-0.00173738,0.009032213
2012,9,-0.000869701,-0.001139726,-0.007254409,0.006125162
2013,-20,0.001814505,-0.000179023,-0.000438014,-0.002148079
2013,-19,0.002016984,-0.000149581,-0.000419524,-0.002198411
2013,-18,0.001953105,-0.000205051,-0.000413663,-0.002155768
2013,-17,0.00214929,-5.01332E-05,-0.000307092,-0.002017558
2013,-16,0.002660223,5.32545E-05,-7.10948E-05,-0.001892021
2013,-15,0.002201325,-0.000638166,-0.000630753,-0.002287643
2013,-14,0.002459226,-0.000208744,-0.000941571,-0.00250516
2013,-13,0.002415334,-0.000316934,-0.000580657,-0.002713384
2013,-12,0.003077998,0.00013853,-0.000248677,-0.002467417
2013,-11,0.002704541,-0.000692476,-0.000599526,-0.002949212
2013,-10,0.003151829,-2.99204E-05,-0.000761732,-0.00277556
2013,-9,0.00294721,-0.000507761,-0.00059463,-0.003123943
2013,-8,0.002985622,-0.000252968,-0.000831412,-0.003097754
2013,-7,0.002923537,-0.000356513,-0.00067268,-0.003248293
2013,-6,0.003129178,-0.000103915,-0.000516352,-0.00306714
2013,-5,0.003052019,-0.000391668,-0.000544826,-0.003186336
2013,-4,0.003064993,-0.000303717,-0.000755707,-0.003200992
2013,-3,0.00618925,0.002369309,0.002011617,-0.00071421
2013,-2,0.00558702,-0.001473732,0.000842036,-0.002072414
2013,-1,-0.055463893,-0.053636097,-0.055002598,-0.052983384
2013,0,-0.001801158,0.054844938,0.000200588,0.000630523
2013,1,0.000889795,0.002661465,0.059812902,0.003261323
2013,2,-0.001709183,-0.000260338,0.002699147,0.017827748
2013,3,-0.002055506,-0.000103982,-0.000495968,0.016167606
2013,4,-0.000639753,0.001323139,0.001061676,0.015399538
2013,5,0.000454836,0.000902607,0.002123983,0.014418479
2013,6,0.0051703,0.003986356,0.004713387,0.016778252
2013,7,-0.000139257,-0.00534885,-0.001609311,0.00958863
2013,8,-0.001189369,-0.001070029,-0.00702955,0.00673258
2014,-21,0.001422514,-0.000125605,-0.000329888,-0.001408868
2014,-20,0.00160811,-9.30606E-05,-0.000306161,-0.001427169
2014,-19,0.00172597,-2.90342E-05,-0.000318629,-0.001363824
2014,-18,0.001783461,9.18793E-07,-0.000205085,-0.001298537
2014,-17,0.00248357,0.000108948,2.45479E-05,-0.001286085
2014,-16,0.002188291,-0.000522576,-0.00059458,-0.001688649
2014,-15,0.002201953,-0.00016266,-0.000878481,-0.001851521
2014,-14,0.002156436,-0.000274858,-0.0005042,-0.002067457
2014,-13,0.002819436,0.000199924,-0.000154223,-0.001778745
2014,-12,0.00252434,-0.000534553,-0.000517885,-0.002161114
2014,-11,0.002972061,2.37093E-05,-0.000701808,-0.002147427
2014,-10,0.00290556,-0.000362781,-0.000537257,-0.002457624
2014,-9,0.002796949,-0.000211287,-0.000775221,-0.002486882
2014,-8,0.002880195,-0.00020073,-0.000620881,-0.002590856
2014,-7,0.002948197,-5.42495E-05,-0.000443282,-0.002454628
2014,-6,0.002866904,-0.000357417,-0.000473282,-0.002580209
2014,-5,0.002880572,-0.000264755,-0.00069546,-0.00259565
2014,-4,0.006172201,0.002551468,0.002220114,2.43519E-05
2014,-3,0.005448063,-0.001327236,0.001136258,-0.001177899
2014,-2,0.005717547,-0.00043315,-0.00194546,-0.001449691
2014,-1,-0.059104853,-0.057187074,-0.057739495,-0.056830843
2014,0,0.000704125,0.059030609,0.002544366,0.002938122
2014,1,0.000309372,-0.000307829,0.06196129,0.002612434
2014,2,-0.002402002,0.000217189,-0.000255501,0.018101625
2014,3,-0.000997194,0.00156777,0.001363605,0.016907104
2014,4,0.000135803,0.001132482,0.002463186,0.015891622
2014,5,0.004928988,0.004248432,0.005052973,0.018012068
2014,6,-0.000495333,-0.005580163,-0.001594793,0.01087913
2014,7,-0.001581237,-0.001052431,-0.007174769,0.007737222
2015,-22,0.002365708,-0.000176576,-0.000514002,-0.001604309
2015,-21,0.002695055,-0.00020719,-0.00056976,-0.001713652
2015,-20,0.002658258,-0.0003322,-0.000577193,-0.001728576
2015,-19,0.003073264,-4.48919E-06,-0.000351754,-0.00143621
2015,-18,0.004323509,0.000225131,0.000154061,-0.001220684
2015,-17,0.003423111,-0.001246609,-0.00102687,-0.002147056
2015,-16,0.003807454,-0.000276409,-0.001613892,-0.002320076
2015,-15,0.003710448,-0.00057644,-0.000904705,-0.002822703
2015,-14,0.004985694,0.00047783,-9.25998E-05,-0.002097842
2015,-13,0.004204465,-0.001298252,-0.000839323,-0.003084625
2015,-12,0.005532292,0.000122681,-0.001250353,-0.002800433
2015,-11,0.0050719,-0.00095246,-0.000874373,-0.003584296
2015,-10,0.005164448,-0.000443389,-0.0014839,-0.003581353
2015,-9,0.005023649,-0.000678216,-0.001123917,-0.003922753
2015,-8,0.005436555,-4.04678E-05,-0.000691655,-0.003434713
2015,-7,0.005315029,-0.000757941,-0.000833964,-0.003782243
2015,-6,0.005276183,-0.000555109,-0.001307776,-0.003849929
2015,-5,0.012321999,0.005458705,0.004880204,0.001804754
2015,-4,0.010871084,-0.002845517,0.002630639,-0.000763713
2015,-3,0.011451159,-0.000920959,-0.004002889,-0.001348756
2015,-2,0.01259865,-0.000645244,-0.001613061,-0.003310372
2015,-1,-0.117969734,-0.114924237,-0.115614504,-0.114005918
2015,0,-0.000163706,0.119804403,0.002981464,0.004066847
2015,1,-0.001190141,-0.000553674,0.123200211,0.003360188
2015,2,-0.003005148,0.003358417,0.003089549,0.037800021
2015,3,-0.000585529,0.002428821,0.005437806,0.035631364
2015,4,0.009608695,0.009083839,0.010961433,0.039863846
2015,5,-0.001846962,-0.011361485,-0.003027822,0.023919311
2015,6,-0.004157389,-0.002162965,-0.015021056,0.018113883
2016,-23,0.001303275,-5.51866E-05,-0.00024654,-0.000169333
2016,-22,0.001530715,-7.44895E-06,-0.000250807,-0.000193364
2016,-21,0.001502616,-0.000102912,-0.000256483,-0.00020476
2016,-20,0.001837644,0.000150541,-3.75669E-05,3.89978E-05
2016,-19,0.00274977,0.000325752,0.00030815,0.000229246
2016,-18,0.002060298,-0.000852596,-0.000649928,-0.000513207
2016,-17,0.00226185,-9.80797E-05,-0.001096839,-0.000618021
2016,-16,0.002190323,-0.00027439,-0.000508683,-0.000957348
2016,-15,0.003179041,0.000472905,4.92911E-05,-0.000443535
2016,-14,0.00249227,-0.000851362,-0.000500434,-0.001134204
2016,-13,0.003593088,0.000212394,-0.000849084,-0.000933884
2016,-12,0.003238659,-0.000615294,-0.000559639,-0.001537334
2016,-11,0.003305193,-0.000173956,-0.00096978,-0.001491972
2016,-10,0.003205804,-0.000344796,-0.000642145,-0.001713937
2016,-9,0.003553854,8.42248E-05,-0.00042405,-0.001438944
2016,-8,0.003420204,-0.000414204,-0.000473372,-0.001645407
2016,-7,0.003442675,-0.00026186,-0.000838647,-0.001670794
2016,-6,0.008854335,0.004368202,0.003954753,0.002636667
2016,-5,0.007663804,-0.002008652,0.002172821,0.000660084
2016,-4,0.008106854,-0.000538714,-0.002893733,0.00021324
2016,-3,0.008981054,-0.000370008,-0.001071155,-0.001292062
2016,-2,0.013806571,0.00301306,0.0022783,0.000840824
2016,-1,-0.091868284,-0.093663691,-0.090686403,-0.089398785
2016,0,-0.001298627,0.090992016,-0.002920111,0.001529416
2016,1,0.000861396,0.002168234,0.097693105,0.002527042
2016,2,-0.001017766,0.002019183,0.004355013,0.028448136
2016,3,0.006954649,0.007283076,0.008760909,0.032739288
2016,4,-0.002044699,-0.008903087,-0.0022478,0.020292217
2016,5,-0.003866566,-0.001553352,-0.011449142,0.015201733
2017,-24,0.000569009,1.57806E-05,-7.0556E-05,0.000672735
2017,-23,0.000764665,5.54751E-05,-3.85302E-05,0.000683402
2017,-22,0.000822256,-7.69455E-06,1.02369E-05,0.000733945
2017,-21,0.001063715,0.000182974,0.000141402,0.000904049
2017,-20,0.001703684,0.000307316,0.000381584,0.001043992
2017,-19,0.001188561,-0.000573059,-0.000334222,0.000489285
2017,-18,0.001353508,-5.66816E-07,-0.000612871,0.000456845
2017,-17,0.001245128,-0.000130518,-0.000166577,0.000196949
2017,-16,0.001942502,0.000417844,0.000245743,0.000580872
2017,-15,0.001498676,-0.000558042,-0.000160752,7.99968E-05
2017,-14,0.002155029,0.000233812,-0.000385119,0.000329368
2017,-13,0.001932525,-0.000563274,-0.000185491,-0.000111378
2017,-12,0.001981911,-0.000235682,-0.000489925,-7.77063E-05
2017,-11,0.001902088,-0.000368812,-0.000285841,-0.000271256
2017,-10,0.002233241,0.00014494,-8.48201E-05,-3.01213E-05
2017,-9,0.002070083,-0.000221674,-0.000117397,-0.000182684
2017,-8,0.00203986,-0.000116451,-0.000434804,-0.000231591
2017,-7,0.006065156,0.00327078,0.003065968,0.002920343
2017,-6,0.00532487,-0.00161731,0.001865974,0.001542776
2017,-5,0.005500518,-0.00031281,-0.001889001,0.001177769
2017,-4,0.006300281,-0.000198738,-0.000607571,5.3374E-05
2017,-3,0.00951896,0.002246893,0.00181454,0.001580917
2017,-2,0.009212227,-0.00177901,0.000398342,-0.000615494
2017,-1,-0.069774183,-0.069971499,-0.071854941,-0.068123691
2017,0,0.000351658,0.070910212,-2.94827E-05,0.001209584
2017,1,0.001578091,0.001136674,0.073001801,0.001618081
2017,2,0.004674664,0.005404348,0.006583877,0.024954221
2017,3,-0.001969033,-0.006598548,-0.001490054,0.016241583
2017,4,-0.003249649,-0.001073361,-0.008271513,0.012173835
2018,-25,0.000249152,9.9981E-05,5.16964E-05,0.002054911
2018,-24,0.000524878,0.000201617,0.000183192,0.00211108
2018,-23,0.000495775,0.000102745,0.000177313,0.002099277
2018,-22,0.000824007,0.000361935,0.000355615,0.002330512
2018,-21,0.001737147,0.000552151,0.0007695,0.002647394
2018,-20,0.001021199,-0.000707588,-0.000264782,0.001880263
2018,-19,0.001246509,0.000118398,-0.000694531,0.001855517
2018,-18,0.00115607,-6.72311E-05,-7.18795E-05,0.001475172
2018,-17,0.0021687,0.00071665,0.000516978,0.002046215
2018,-16,0.001451063,-0.000667135,-5.74538E-05,0.001324504
2018,-15,0.002200979,0.000503515,-0.000348534,0.001658298
2018,-14,0.001853857,-0.000307107,-6.50564E-05,0.00106729
2018,-13,0.00191902,0.000125131,-0.000466741,0.001111718
2018,-12,0.001845622,-4.74222E-05,-0.000189605,0.000866406
2018,-11,0.002190806,0.000376582,7.2802E-05,0.001170484
2018,-10,0.001998495,-0.00017131,2.78123E-05,0.000921749
2018,-9,0.002123903,4.07344E-05,-0.000334013,0.000976944
2018,-8,0.007423982,0.004575331,0.004360555,0.005195592
2018,-7,0.006272116,-0.001690211,0.00263707,0.003274572
2018,-6,0.006610433,-0.000290274,-0.002313392,0.002763274
2018,-5,0.007627257,-7.7148E-05,-0.00063003,0.00130851
2018,-4,0.012351555,0.003279731,0.002741462,0.003453449
2018,-3,0.011658284,-0.002192228,0.000713804,0.000422697
2018,-2,0.011081078,-0.001931635,-0.004611388,-0.002344208
2018,-1,-0.090417417,-0.089756528,-0.092028577,-0.08992178
2018,0,0.001560745,0.089974642,0.001844429,0.001132652
2018,1,0.00907604,0.006673343,0.100017533,0.007223802
2018,2,-0.003311878,-0.008517975,-0.001782092,0.022673625
2018,3,-0.004939376,-0.001278694,-0.01061169,0.017220082
2019,-26,-0.000303143,0.000222707,0.000255286,0.003317961
2019,-25,-3.72351E-05,0.000284937,0.000309168,0.003393838
2019,-24,-6.76762E-05,0.000181519,0.000303019,0.003381492
2019,-23,0.000272521,0.000447878,0.000484352,0.003582266
2019,-22,0.001246463,0.00067564,0.000962892,0.00413183
2019,-21,0.000477741,-0.00063815,-0.00010531,0.003304037
2019,-20,0.000642013,0.000141899,-0.000671203,0.003245497
2019,-19,0.000568652,-5.61754E-05,-8.64402E-06,0.002904108
2019,-18,0.001703088,0.000863125,0.000703133,0.003587742
2019,-17,0.00088034,-0.000706638,9.11866E-06,0.002759147
2019,-16,0.001769105,0.000571008,-0.000291557,0.003282864
2019,-15,0.001385445,-0.000324943,2.17598E-05,0.002629645
2019,-14,0.00147537,0.000154301,-0.000425229,0.002723254
2019,-13,0.001357852,-4.1696E-05,-0.000124771,0.002438306
2019,-12,0.001770015,0.00049921,0.0002387,0.002780951
2019,-11,0.001601051,-0.000108238,0.000117237,0.002555582
2019,-10,0.001649666,0.000124583,-0.00021009,0.002529979
2019,-9,0.007507649,0.005136505,0.004978642,0.007192695
2019,-8,0.00621893,-0.001766275,0.003049746,0.005053095
2019,-7,0.006722546,-0.0002443,-0.002527693,0.004586681
2019,-6,0.00773469,-6.95343E-05,-0.00059847,0.002904126
2019,-5,0.012951102,0.003637019,0.003124219,0.005272495
2019,-4,0.012187666,-0.002343428,0.000948022,0.001917389
2019,-3,0.01161993,-0.002142508,-0.00505458,-0.001177868
2019,-2,0.014157668,0.000573502,-0.002068371,-0.00255563
2019,-1,-0.098616496,-0.099899688,-0.099599834,-0.099744246
2019,0,0.009629734,0.106275786,0.006880389,0.006978394
2019,1,-0.000292071,-0.010067474,0.101078414,-0.00368689
2019,2,-0.006212618,-0.001380573,-0.011778348,0.020711261
2020,-27,-0.001801001,0.000580423,0.000773675,0.009055113
2020,-26,-0.001274954,0.000773019,0.000916201,0.009162959
2020,-25,-0.001451345,0.000610892,0.000968363,0.009227484
2020,-24,-0.000648918,0.001154826,0.001325962,0.009731582
2020,-23,0.001210506,0.001619693,0.002314525,0.010891589
2020,-22,-0.000323554,-0.001065105,0.00014174,0.009099301
2020,-21,4.46279E-05,0.000569071,-0.000855235,0.009230996
2020,-20,-0.00010654,0.000236546,0.00045053,0.008459016
2020,-19,0.002028101,0.001792827,0.001699699,0.009824987
2020,-18,0.000476353,-0.001139791,0.00042495,0.008223768
2020,-17,0.002215522,0.001366707,-1.20179E-05,0.009528847
2020,-16,0.001415767,-0.000561858,0.000632271,0.008207855
2020,-15,0.001560009,0.000524461,-0.0002809,0.008294087
2020,-14,0.001322756,0.000128769,0.000325685,0.007718814
2020,-13,0.002128157,0.000983311,0.000925352,0.008426212
2020,-12,0.001834644,-4.34182E-05,0.000819432,0.007885208
2020,-11,0.001879524,0.00028941,8.07832E-05,0.0078307
2020,-10,0.013729221,0.010515634,0.010556102,0.017310846
2020,-9,0.01113702,-0.00357377,0.006656205,0.012973034
2020,-8,0.012041747,-0.000202347,-0.004481305,0.011964261
2020,-7,0.013934925,3.83727E-05,-0.000661498,0.008492622
2020,-6,0.024643066,0.007516623,0.006855331,0.013425888
2020,-5,0.023178399,-0.004586706,0.002418089,0.006659753
2020,-4,0.021963337,-0.004112064,-0.009607489,0.000369331
2020,-3,0.027155927,0.001302714,-0.003672153,-0.002371486
2020,-2,0.031149247,-0.000290745,0.000258958,-0.006038979
2020,-1,-0.182106986,-0.189189132,-0.19002522,-0.188890896
2020,0,-0.001501282,0.178641337,-0.009471165,-0.009513282
2020,1,-0.005834278,-0.003879701,0.180523131,-0.015179607
2021,-28,-0.000567845,9.68348E-05,0.001402181,0.001885834
2021,-27,-0.000520666,0.000123616,0.00146631,0.001954282
2021,-26,-0.000533378,8.04302E-05,0.001463742,0.001949126
2021,-25,-0.000339386,0.000192458,0.001539526,0.002034588
2021,-24,-1.6638E-05,0.000269192,0.001714081,0.002141864
2021,-23,-0.000317787,-0.000245489,0.00129561,0.001817574
2021,-22,-0.000251886,0.0001334,0.001145281,0.001836317
2021,-21,-0.000283586,5.52627E-05,0.001405941,0.001685933
2021,-20,0.000139702,0.000406257,0.001771309,0.002057481
2021,-19,-0.000176676,-0.000203799,0.001518065,0.001739307
2021,-18,5.91834E-05,0.000265461,0.001386536,0.001875843
2021,-17,9.9288E-07,-6.85607E-05,0.001521649,0.001611379
2021,-16,2.91156E-05,0.000117984,0.001348291,0.001630553
2021,-15,2.43233E-05,4.63079E-05,0.001468334,0.001523092
2021,-14,0.00013422,0.000227112,0.00157896,0.001652966
2021,-13,7.76178E-05,-2.92446E-05,0.001510831,0.001514239
2021,-12,7.80523E-05,7.881E-05,0.001364419,0.001514022
2021,-11,0.002337249,0.002064883,0.003466548,0.003421855
2021,-10,0.001871415,-0.000657506,0.002676607,0.002540184
2021,-9,0.002058684,-3.61917E-05,0.000535074,0.002351312
2021,-8,0.002450173,3.14065E-05,0.001281283,0.001700512
2021,-7,0.004467842,0.001465073,0.00272119,0.00261658
2021,-6,0.004202065,-0.00088287,0.001855933,0.001315766
2021,-5,0.003954071,-0.000811881,-0.000499995,8.84692E-05
2021,-4,0.004971303,0.000256121,0.000678104,-0.000430842
2021,-3,0.005611139,-4.52833E-05,0.001401981,-0.001111815
2021,-2,0.009278349,0.002202053,0.003338477,0.000538419
2021,-1,-0.037503314,-0.041468857,-0.038189576,-0.039746043
2021,0,-0.001234335,0.036337018,-0.004166691,-0.003708796
